,Year,Group,Product_Class,customer_category,Profit_Margin,Product Class,Category,Target Margin,Margin Difference(%)
1203,2021,Const Supplies CS/SD,CUTCIR,Better,30.204229732531623,CUTCIR,Better,40.0,-9.795770267468377
1206,2021,Const Supplies CS/SD,CUTCUT,Better,29.999999999999996,CUTCUT,Better,40.0,-10.000000000000004
1209,2021,Const Supplies CS/SD,CUTDIE,Better,21.585634928773985,CUTDIE,Better,40.0,-18.414365071226015
1212,2021,Const Supplies CS/SD,CUTEND,Better,18.999594595267062,CUTEND,Better,40.0,-21.000405404732938
1214,2021,Const Supplies CS/SD,CUTFIL,Better,24.31592817307103,CUTFIL,Better,29.0,-4.684071826928971
1217,2021,Const Supplies CS/SD,CUTHOL,Better,30.063012053436577,CUTHOL,Better,40.0,-9.936987946563423
1220,2021,Const Supplies CS/SD,CUTINS,Better,25.12535732749855,CUTINS,Better,40.0,-14.874642672501452
1223,2021,Const Supplies CS/SD,CUTMIS,Better,8.783950617283953,CUTMIS,Better,40.0,-31.216049382716047
1226,2021,Const Supplies CS/SD,CUTPUN,Better,23.129064116387518,CUTPUN,Better,40.0,-16.870935883612482
1229,2021,Const Supplies CS/SD,CUTREA,Better,20.53846153846154,CUTREA,Better,40.0,-19.46153846153846
1232,2021,Const Supplies CS/SD,CUTTAP,Better,26.80738801428457,CUTTAP,Better,40.0,-13.19261198571543
1235,2021,Const Supplies CS/SD,CUTWHL,Better,28.2392026578073,CUTWHL,Better,40.0,-11.7607973421927
1239,2021,Const Supplies CS/SD,ELEADP,Better,35.2078239608802,ELEADP,Better,36.0,-0.7921760391198021
1242,2021,Const Supplies CS/SD,ELEBAT,Better,28.98550724637681,ELEBAT,Better,36.0,-7.014492753623191
1245,2021,Const Supplies CS/SD,ELEBUL,Better,16.455696202531644,ELEBUL,Better,36.0,-19.544303797468356
1249,2021,Const Supplies CS/SD,ELEEXT,Better,19.74525941068659,ELEEXT,Better,36.0,-16.25474058931341
1252,2021,Const Supplies CS/SD,ELEGFI,Better,37.09239130434784,ELEGFI,Better,36.0,1.0923913043478422
1255,2021,Const Supplies CS/SD,ELELIG,Better,20.0,ELELIG,Better,36.0,-16.0
1258,2021,Const Supplies CS/SD,ELEMIS,Better,25.011842728564652,ELEMIS,Better,36.0,-10.988157271435348
1261,2021,Const Supplies CS/SD,ELEPAR,Better,30.78887246337857,ELEPAR,Better,36.0,-5.211127536621429
1264,2021,Const Supplies CS/SD,ELEPLG,Better,28.72037914691944,ELEPLG,Better,36.0,-7.279620853080559
1267,2021,Const Supplies CS/SD,ELETAP,Better,27.53872633390705,ELETAP,Better,40.0,-12.46127366609295
1273,2021,Const Supplies CS/SD,EQUCOM,Better,50.0,EQUCOM,Better,24.0,26.0
1276,2021,Const Supplies CS/SD,EQUFAN,Better,19.545454545454543,EQUFAN,Better,24.0,-4.454545454545457
1281,2021,Const Supplies CS/SD,EQUHEA,Better,22.16904098655742,EQUHEA,Better,24.0,-1.8309590134425804
1284,2021,Const Supplies CS/SD,EQUJAC,Better,19.031004697542073,EQUJAC,Better,24.0,-4.968995302457927
1287,2021,Const Supplies CS/SD,EQULIG,Better,36.29569602016928,EQULIG,Better,24.0,12.29569602016928
1293,2021,Const Supplies CS/SD,EQUPIC,Better,23.73358348968105,EQUPIC,Better,24.0,-0.2664165103189511
1301,2021,Const Supplies CS/SD,EQUTHR,Better,24.186939188605425,EQUTHR,Better,24.0,0.18693918860542524
1305,2021,Const Supplies CS/SD,FASANC,Better,29.664536287459164,FASANC,Better,40.0,-10.335463712540836
1308,2021,Const Supplies CS/SD,FASBOL,Better,47.52637420112003,FASBOL,Better,40.0,7.526374201120028
1311,2021,Const Supplies CS/SD,FASHIN,Better,19.656488549618324,FASHIN,Better,40.0,-20.343511450381676
1315,2021,Const Supplies CS/SD,FASMIS,Better,29.487179487179485,FASMIS,Better,40.0,-10.512820512820515
1319,2021,Const Supplies CS/SD,HANADP,Better,24.643966354556138,HANADP,Better,29.0,-4.356033645443862
1322,2021,Const Supplies CS/SD,HANBAG,Better,22.285542672650998,HANBAG,Better,29.0,-6.7144573273490025
1325,2021,Const Supplies CS/SD,HANBAR,Better,24.99488647985273,HANBAR,Better,29.0,-4.005113520147269
1329,2021,Const Supplies CS/SD,HANBIT,Better,33.57664233576643,HANBIT,Better,29.0,4.576642335766429
1332,2021,Const Supplies CS/SD,HANBOX,Better,22.704218644186682,HANBOX,Better,29.0,-6.295781355813318
1335,2021,Const Supplies CS/SD,HANBUL,Better,28.42920353982301,HANBUL,Better,29.0,-0.5707964601769895
1338,2021,Const Supplies CS/SD,HANCAL,Better,18.99829470094108,HANCAL,Better,29.0,-10.00170529905892
1340,2021,Const Supplies CS/SD,HANCCT,Better,34.602649006622514,HANCCT,Better,29.0,5.602649006622514
1344,2021,Const Supplies CS/SD,HANCHI,Better,28.4873949579832,HANCHI,Better,29.0,-0.5126050420168013
1347,2021,Const Supplies CS/SD,HANCLM,Better,21.425448298871693,HANCLM,Better,29.0,-7.574551701128307
1350,2021,Const Supplies CS/SD,HANCOO,Better,20.09329940627651,HANCOO,Better,29.0,-8.906700593723489
1353,2021,Const Supplies CS/SD,HANDIA,Better,17.684048063495464,HANDIA,Better,29.0,-11.315951936504536
1356,2021,Const Supplies CS/SD,HANEXT,Better,16.675576945295933,HANEXT,Better,29.0,-12.324423054704067
1359,2021,Const Supplies CS/SD,HANFLA,Better,24.211749087288418,HANFLA,Better,29.0,-4.788250912711582
1361,2021,Const Supplies CS/SD,HANFUN,Better,25.17634291915356,HANFUN,Better,29.0,-3.8236570808464414
1364,2021,Const Supplies CS/SD,HANGAU,Better,13.777637587118482,HANGAU,Better,29.0,-15.222362412881518
1367,2021,Const Supplies CS/SD,HANGUN,Better,25.913160825640283,HANGUN,Better,29.0,-3.086839174359717
1370,2021,Const Supplies CS/SD,HANHAM,Better,21.462962962962973,HANHAM,Better,29.0,-7.537037037037027
1373,2021,Const Supplies CS/SD,HANHAN,Better,17.995910020449895,HANHAN,Better,29.0,-11.004089979550105
1376,2021,Const Supplies CS/SD,HANHEX,Better,21.5909090909091,HANHEX,Better,29.0,-7.409090909090899
1379,2021,Const Supplies CS/SD,HANKNI,Better,25.315813219039033,HANKNI,Better,29.0,-3.6841867809609674
1382,2021,Const Supplies CS/SD,HANLEV,Better,20.15384615384615,HANLEV,Better,29.0,-8.84615384615385
1385,2021,Const Supplies CS/SD,HANLOC,Better,23.92790553138596,HANLOC,Better,29.0,-5.07209446861404
1388,2021,Const Supplies CS/SD,HANMAG,Better,18.344404975263203,HANMAG,Better,29.0,-10.655595024736797
1391,2021,Const Supplies CS/SD,HANMIC,Better,18.998954825223542,HANMIC,Better,29.0,-10.001045174776458
1394,2021,Const Supplies CS/SD,HANMIS,Better,22.68754048053025,HANMIS,Better,29.0,-6.312459519469751
1397,2021,Const Supplies CS/SD,HANNUT,Better,25.44247787610619,HANNUT,Better,29.0,-3.5575221238938113
1402,2021,Const Supplies CS/SD,HANPIN,Better,18.93764434180139,HANPIN,Better,29.0,-10.062355658198609
1405,2021,Const Supplies CS/SD,HANPLI,Better,20.003335557038028,HANPLI,Better,29.0,-8.996664442961972
1408,2021,Const Supplies CS/SD,HANPLU,Better,-9.999999999999996,HANPLU,Better,29.0,-39.0
1411,2021,Const Supplies CS/SD,HANPRT,Better,23.309979400567904,HANPRT,Better,36.0,-12.690020599432096
1414,2021,Const Supplies CS/SD,HANPUM,Better,26.507894736842104,HANPUM,Better,29.0,-2.492105263157896
1417,2021,Const Supplies CS/SD,HANPUN,Better,24.00748285179796,HANPUN,Better,29.0,-4.99251714820204
1420,2021,Const Supplies CS/SD,HANRAT,Better,16.67168729385378,HANRAT,Better,29.0,-12.328312706146221
1423,2021,Const Supplies CS/SD,HANRUL,Better,19.268953068592065,HANRUL,Better,29.0,-9.731046931407935
1429,2021,Const Supplies CS/SD,HANSCP,Better,14.917127071823195,HANSCP,Better,29.0,-14.082872928176805
1432,2021,Const Supplies CS/SD,HANSCR,Better,22.41256245538901,HANSCR,Better,29.0,-6.587437544610989
1434,2021,Const Supplies CS/SD,HANSHM,Better,29.99971311357833,HANSHM,Better,29.0,0.9997131135783306
1437,2021,Const Supplies CS/SD,HANSHO,Better,29.701289884589272,HANSHO,Better,29.0,0.7012898845892721
1440,2021,Const Supplies CS/SD,HANSNI,Better,26.73239436619718,HANSNI,Better,29.0,-2.2676056338028197
1443,2021,Const Supplies CS/SD,HANSOC,Better,19.030537219968053,HANSOC,Better,29.0,-9.969462780031947
1446,2021,Const Supplies CS/SD,HANSOL,Better,35.909726487918675,HANSOL,Better,29.0,6.909726487918675
1449,2021,Const Supplies CS/SD,HANSPN,Better,27.534418022528165,HANSPN,Better,29.0,-1.4655819774718353
1452,2021,Const Supplies CS/SD,HANSQU,Better,21.568627450980397,HANSQU,Better,29.0,-7.431372549019603
1455,2021,Const Supplies CS/SD,HANSTP,Better,29.966887417218537,HANSTP,Better,29.0,0.9668874172185369
1458,2021,Const Supplies CS/SD,HANTAP,Better,28.826218530680578,HANTAP,Better,29.0,-0.1737814693194224
1461,2021,Const Supplies CS/SD,HANTBE,Better,24.240681086056156,HANTBE,Better,29.0,-4.759318913943844
1464,2021,Const Supplies CS/SD,HANTHR,Better,8.000294864099246,HANTHR,Better,29.0,-20.999705135900754
1469,2021,Const Supplies CS/SD,HANTUB,Better,26.96226745622343,HANTUB,Better,29.0,-2.0377325437765705
1472,2021,Const Supplies CS/SD,HANUNI,Better,16.549685999261175,HANUNI,Better,29.0,-12.450314000738825
1475,2021,Const Supplies CS/SD,HANVIS,Better,19.166666666666664,HANVIS,Better,29.0,-9.833333333333336
1478,2021,Const Supplies CS/SD,HANWED,Better,24.95606326889281,HANWED,Better,29.0,-4.043936731107191
1482,2021,Const Supplies CS/SD,HANWRA,Better,23.471665935254435,HANWRA,Better,29.0,-5.5283340647455645
1485,2021,Const Supplies CS/SD,HANWRC,Better,24.995927104468834,HANWRC,Better,29.0,-4.004072895531166
1488,2021,Const Supplies CS/SD,HANWRH,Better,25.681818181818187,HANWRH,Better,29.0,-3.318181818181813
1491,2021,Const Supplies CS/SD,HANWRM,Better,21.527759070985752,HANWRM,Better,29.0,-7.472240929014248
1494,2021,Const Supplies CS/SD,HANWRP,Better,23.538134862190805,HANWRP,Better,29.0,-5.461865137809195
1497,2021,Const Supplies CS/SD,HANWRS,Better,20.1772984987801,HANWRS,Better,29.0,-8.8227015012199
1500,2021,Const Supplies CS/SD,HANWRT,Better,25.462962962962962,HANWRT,Better,29.0,-3.537037037037038
1503,2021,Const Supplies CS/SD,HWCAHS,Better,26.569264069264072,HWCAHS,Better,29.0,-2.4307359307359278
1506,2021,Const Supplies CS/SD,HWCFIT,Better,29.773497699725105,HWCFIT,Better,29.0,0.7734976997251053
1510,2021,Const Supplies CS/SD,HWCREL,Better,20.54593346651663,HWCREL,Better,29.0,-8.45406653348337
1513,2021,Const Supplies CS/SD,HWCTIE,Better,23.660714285714285,HWCTIE,Better,29.0,-5.339285714285715
1515,2021,Const Supplies CS/SD,HWCTOO,Better,25.666666666666664,HWCTOO,Better,29.0,-3.3333333333333357
1518,2021,Const Supplies CS/SD,HWCWAT,Better,25.43555555555556,HWCWAT,Better,29.0,-3.5644444444444403
1521,2021,Const Supplies CS/SD,HWCWIR,Better,22.973028716484215,HWCWIR,Better,29.0,-6.026971283515785
1524,2021,Const Supplies CS/SD,HYDACC,Better,29.867148894106297,HYDACC,Better,36.0,-6.132851105893703
1526,2021,Const Supplies CS/SD,HYDBEN,Better,21.076682316118937,HYDBEN,Better,24.0,-2.923317683881063
1528,2021,Const Supplies CS/SD,HYDCYL,Better,18.499391915193677,HYDCYL,Better,24.0,-5.5006080848063235
1530,2021,Const Supplies CS/SD,HYDFIT,Better,25.95304216107044,HYDFIT,Better,24.0,1.9530421610704387
1533,2021,Const Supplies CS/SD,HYDHOS,Better,23.08307266611216,HYDHOS,Better,24.0,-0.9169273338878412
1536,2021,Const Supplies CS/SD,HYDJAC,Better,18.007518796992482,HYDJAC,Better,24.0,-5.992481203007518
1539,2021,Const Supplies CS/SD,HYDMIS,Better,21.01444832730468,HYDMIS,Better,24.0,-2.985551672695319
1544,2021,Const Supplies CS/SD,HYDPUM,Better,19.000194821919415,HYDPUM,Better,24.0,-4.999805178080585
1552,2021,Const Supplies CS/SD,LADSTA,Better,3.846974709209252,LADSTA,Better,24.0,-20.153025290790747
1554,2021,Const Supplies CS/SD,LADSTF,Better,22.15112661295465,LADSTF,Better,24.0,-1.8488733870453515
1556,2021,Const Supplies CS/SD,LIFBIN,Better,22.752061631944443,LIFBIN,Better,24.0,-1.2479383680555571
1559,2021,Const Supplies CS/SD,LIFBLO,Better,23.365501658046185,LIFBLO,Better,24.0,-0.6344983419538153
1562,2021,Const Supplies CS/SD,LIFCHA,Better,26.0,LIFCHA,Better,24.0,2.0
1565,2021,Const Supplies CS/SD,LIFCLA,Better,21.580118731480727,LIFCLA,Better,24.0,-2.4198812685192728
1568,2021,Const Supplies CS/SD,LIFCLI,Better,22.038516480609495,LIFCLI,Better,24.0,-1.9614835193905051
1571,2021,Const Supplies CS/SD,LIFCSL,Better,20.484477034767067,LIFCSL,Better,24.0,-3.5155229652329325
1574,2021,Const Supplies CS/SD,LIFFIT,Better,20.75819793545393,LIFFIT,Better,24.0,-3.2418020645460714
1577,2021,Const Supplies CS/SD,LIFHOI,Better,20.000043608517622,LIFHOI,Better,24.0,-3.999956391482378
1580,2021,Const Supplies CS/SD,LIFLAT,Better,24.99890920197216,LIFLAT,Better,24.0,0.998909201972161
1583,2021,Const Supplies CS/SD,LIFMIS,Better,22.90640394088669,LIFMIS,Better,24.0,-1.0935960591133096
1586,2021,Const Supplies CS/SD,LIFNSL,Better,26.20131512392514,LIFNSL,Better,24.0,2.2013151239251414
1589,2021,Const Supplies CS/SD,LIFPRT,Better,22.705752659718826,LIFPRT,Better,36.0,-13.294247340281174
1592,2021,Const Supplies CS/SD,LIFPSL,Better,19.863013698630137,LIFPSL,Better,24.0,-4.136986301369863
1595,2021,Const Supplies CS/SD,LIFPUL,Better,18.032832323456546,LIFPUL,Better,24.0,-5.967167676543454
1598,2021,Const Supplies CS/SD,LIFROP,Better,29.999999999999996,LIFROP,Better,24.0,5.9999999999999964
1601,2021,Const Supplies CS/SD,LIFRSL,Better,21.057601510859296,LIFRSL,Better,24.0,-2.942398489140704
1604,2021,Const Supplies CS/SD,LIFSHA,Better,19.1204354985257,LIFSHA,Better,24.0,-4.879564501474299
1609,2021,Const Supplies CS/SD,LIFTRO,Better,20.42659611072764,LIFTRO,Better,24.0,-3.5734038892723596
1612,2021,Const Supplies CS/SD,LIFTUR,Better,34.72394448643101,LIFTUR,Better,24.0,10.723944486431009
1618,2021,Const Supplies CS/SD,LIFWSL,Better,18.09908998988878,LIFWSL,Better,24.0,-5.900910010111222
1621,2021,Const Supplies CS/SD,MAIACC,Better,29.89690721649484,MAIACC,Better,36.0,-6.103092783505161
1625,2021,Const Supplies CS/SD,MAIBUC,Better,26.109391124871,MAIBUC,Better,40.0,-13.890608875129
1628,2021,Const Supplies CS/SD,MAICAN,Better,23.076923076923077,MAICAN,Better,40.0,-16.923076923076923
1631,2021,Const Supplies CS/SD,MAIFIL,Better,20.596205962059614,MAIFIL,Better,40.0,-19.403794037940386
1634,2021,Const Supplies CS/SD,MAIMIS,Better,37.3127096540169,MAIMIS,Better,40.0,-2.687290345983101
1637,2021,Const Supplies CS/SD,MAIPOL,Better,23.991621200311776,MAIPOL,Better,36.0,-12.008378799688224
1640,2021,Const Supplies CS/SD,MAIRAG,Better,27.64805414551608,MAIRAG,Better,40.0,-12.351945854483919
1643,2021,Const Supplies CS/SD,MAITAP,Better,28.02485284499673,MAITAP,Better,40.0,-11.97514715500327
1646,2021,Const Supplies CS/SD,MAITOW,Better,36.47619047619047,MAITOW,Better,40.0,-3.5238095238095326
1649,2021,Const Supplies CS/SD,MATBAN,Better,25.185185185185183,MATBAN,Better,24.0,1.1851851851851833
1652,2021,Const Supplies CS/SD,MATBOX,Better,19.320172881010652,MATBOX,Better,24.0,-4.679827118989348
1655,2021,Const Supplies CS/SD,MATCAB,Better,19.034581814527684,MATCAB,Better,24.0,-4.965418185472316
1657,2021,Const Supplies CS/SD,MATCAN,Better,19.67570183930301,MATCAN,Better,24.0,-4.324298160696991
1660,2021,Const Supplies CS/SD,MATCAR,Better,18.999934490844506,MATCAR,Better,24.0,-5.000065509155494
1663,2021,Const Supplies CS/SD,MATCAS,Better,18.99934834552169,MATCAS,Better,24.0,-5.000651654478311
1666,2021,Const Supplies CS/SD,MATFUR,Better,25.31721470170161,MATFUR,Better,24.0,1.3172147017016087
1669,2021,Const Supplies CS/SD,MATLUM,Better,5.142857142857141,MATLUM,Better,24.0,-18.85714285714286
1671,2021,Const Supplies CS/SD,MATMIS,Better,24.054054054054056,MATMIS,Better,24.0,0.054054054054056166
1674,2021,Const Supplies CS/SD,MATPAL,Better,20.55436472912201,MATPAL,Better,24.0,-3.4456352708779896
1677,2021,Const Supplies CS/SD,MATROL,Better,31.218796391458255,MATROL,Better,24.0,7.218796391458255
1697,2021,Const Supplies CS/SD,POWACC,Better,29.45368171021377,POWACC,Better,36.0,-6.546318289786232
1700,2021,Const Supplies CS/SD,POWCHP,Better,39.99713630409355,POWCHP,Better,16.0,23.99713630409355
1703,2021,Const Supplies CS/SD,POWDRE,Better,16.074657775012007,POWDRE,Better,16.0,0.07465777501200677
1708,2021,Const Supplies CS/SD,POWGRE,Better,18.614110857682707,POWGRE,Better,16.0,2.6141108576827072
1711,2021,Const Supplies CS/SD,POWHAE,Better,15.176510196229309,POWHAE,Better,16.0,-0.8234898037706913
1714,2021,Const Supplies CS/SD,POWMIS,Better,34.99392466585662,POWMIS,Better,16.0,18.993924665856618
1717,2021,Const Supplies CS/SD,POWNIB,Better,13.00001016022678,POWNIB,Better,16.0,-2.999989839773219
1720,2021,Const Supplies CS/SD,POWPAR,Better,46.80297695262484,POWPAR,Better,36.0,10.802976952624839
1723,2021,Const Supplies CS/SD,POWRAT,Better,19.001484634111705,POWRAT,Better,16.0,3.001484634111705
1725,2021,Const Supplies CS/SD,POWSAE,Better,23.9959459090653,POWSAE,Better,16.0,7.9959459090652985
1728,2021,Const Supplies CS/SD,POWSAW,Better,19.000498896971585,POWSAW,Better,16.0,3.0004988969715853
1731,2021,Const Supplies CS/SD,POWSHR,Better,24.69858180780286,POWSHR,Better,16.0,8.69858180780286
1734,2021,Const Supplies CS/SD,POWVAC,Better,17.394126237222142,POWVAC,Better,16.0,1.3941262372221424
1737,2021,Const Supplies CS/SD,POWWRE,Better,18.067746607083745,POWWRE,Better,16.0,2.0677466070837447
1740,2021,Const Supplies CS/SD,POWWRP,Better,16.849669763998854,POWWRP,Better,16.0,0.849669763998854
1743,2021,Const Supplies CS/SD,SAFACC,Better,29.99481058640373,SAFACC,Better,36.0,-6.00518941359627
1746,2021,Const Supplies CS/SD,SAFBOO,Better,8.364197530864192,SAFBOO,Better,36.0,-27.635802469135808
1749,2021,Const Supplies CS/SD,SAFCAP,Better,25.292153589315536,SAFCAP,Better,36.0,-10.707846410684464
1752,2021,Const Supplies CS/SD,SAFCOV,Better,22.62996941896025,SAFCOV,Better,36.0,-13.37003058103975
1755,2021,Const Supplies CS/SD,SAFDRI,Better,26.133333333333333,SAFDRI,Better,36.0,-9.866666666666667
1758,2021,Const Supplies CS/SD,SAFETY,Better,23.84121670548764,SAFETY,Better,36.0,-12.15878329451236
1761,2021,Const Supplies CS/SD,SAFEXT,Better,27.469923441487424,SAFEXT,Better,36.0,-8.530076558512576
1764,2021,Const Supplies CS/SD,SAFFIR,Better,28.141361256544506,SAFFIR,Better,36.0,-7.858638743455494
1767,2021,Const Supplies CS/SD,SAFGLA,Better,23.205128205128204,SAFGLA,Better,36.0,-12.794871794871796
1770,2021,Const Supplies CS/SD,SAFGLO,Better,24.022620473967173,SAFGLO,Better,36.0,-11.977379526032827
1773,2021,Const Supplies CS/SD,SAFGOG,Better,33.27204728045064,SAFGOG,Better,36.0,-2.727952719549357
1776,2021,Const Supplies CS/SD,SAFHAR,Better,21.671728402535688,SAFHAR,Better,24.0,-2.328271597464312
1780,2021,Const Supplies CS/SD,SAFKNE,Better,18.45597104945717,SAFKNE,Better,36.0,-17.54402895054283
1783,2021,Const Supplies CS/SD,SAFLAN,Better,27.055449330783937,SAFLAN,Better,36.0,-8.944550669216063
1786,2021,Const Supplies CS/SD,SAFLIF,Better,19.63146704464918,SAFLIF,Better,24.0,-4.368532955350819
1789,2021,Const Supplies CS/SD,SAFMAT,Better,28.0,SAFMAT,Better,36.0,-8.0
1792,2021,Const Supplies CS/SD,SAFMIS,Better,24.99999999999999,SAFMIS,Better,36.0,-11.00000000000001
1795,2021,Const Supplies CS/SD,SAFNOI,Better,23.809523809523807,SAFNOI,Better,36.0,-12.190476190476193
1798,2021,Const Supplies CS/SD,SAFRAI,Better,18.4801289298019,SAFRAI,Better,36.0,-17.5198710701981
1801,2021,Const Supplies CS/SD,SAFROL,Better,29.67032967032967,SAFROL,Better,36.0,-6.3296703296703285
1804,2021,Const Supplies CS/SD,SAFSIG,Better,29.981718464351,SAFSIG,Better,36.0,-6.018281535648999
1807,2021,Const Supplies CS/SD,SAFTAG,Better,22.990777338603426,SAFTAG,Better,36.0,-13.009222661396574
1810,2021,Const Supplies CS/SD,SAFTAP,Better,25.00000000000001,SAFTAP,Better,36.0,-10.99999999999999
1813,2021,Const Supplies CS/SD,SAFTAR,Better,26.335432386949677,SAFTAR,Better,36.0,-9.664567613050323
1816,2021,Const Supplies CS/SD,SAFVES,Better,30.794481446241676,SAFVES,Better,36.0,-5.205518553758324
1823,2021,Const Supplies CS/SD,TIGCOL,Better,24.99815973500184,TIGCOL,Better,29.0,-4.001840264998162
1824,2021,Const Supplies CS/SD,TIGTOA,Better,18.999297135828503,TIGTOA,Better,29.0,-10.000702864171497
1826,2021,Const Supplies CS/SD,WLDFED,Better,12.621576751292906,WLDFED,Better,15.0,-2.3784232487070938
2185,2022,Const Supplies CS/SD,ABRBEL,Better,24.682634438731995,ABRBEL,Better,36.0,-11.317365561268005
2188,2022,Const Supplies CS/SD,ABRBEN,Better,27.607909185813853,ABRBEN,Better,36.0,-8.392090814186147
2191,2022,Const Supplies CS/SD,ABRCAR,Better,22.136288492742032,ABRCAR,Better,36.0,-13.863711507257968
2194,2022,Const Supplies CS/SD,ABRCON,Better,21.47995889003084,ABRCON,Better,36.0,-14.52004110996916
2199,2022,Const Supplies CS/SD,ABRCUT,Better,24.890410958904116,ABRCUT,Better,36.0,-11.109589041095884
2202,2022,Const Supplies CS/SD,ABRFLD,Better,20.206489675516224,ABRFLD,Better,36.0,-15.793510324483776
2205,2022,Const Supplies CS/SD,ABRFLW,Better,26.540284360189567,ABRFLW,Better,36.0,-9.459715639810433
2208,2022,Const Supplies CS/SD,ABRGRD,Better,30.02114164904863,ABRGRD,Better,36.0,-5.97885835095137
2211,2022,Const Supplies CS/SD,ABRHAN,Better,22.891566265060234,ABRHAN,Better,36.0,-13.108433734939766
2214,2022,Const Supplies CS/SD,ABRMAN,Better,28.349867997689962,ABRMAN,Better,36.0,-7.650132002310038
2217,2022,Const Supplies CS/SD,ABRMIS,Better,28.000000000000004,ABRMIS,Better,36.0,-7.9999999999999964
